Wall Structure,Wall Insulation,Glazing,Frame,Shading Position,WWR,Balcony Depth,Floor WDR,Operational GWP,Facade GWP,sDA,Glazing area
1,2,4,1,3,2,2,1,0.84,2.29,0.3194,177.38
4,1,4,1,3,2,2,1,0.84,1.33,0.3234,177.38
4,2,4,1,3,2,2,1,0.84,1.12,0.3135,177.38
4,2,4,4,3,2,2,1,0.88,1.15,0.3105,177.38
4,2,4,1,1,2,2,1,0.84,0.86,0.3829,177.38
4,2,4,1,3,2,2,1,0.84,1.12,0.3185,177.38
4,2,4,1,3,2,2,1,0.84,1.12,0.2837,177.38
4,2,4,1,3,2,2,1,0.84,1.05,0.3214,177.38
4,2,4,1,3,2,2,1,0.84,1.12,0.3165,177.38
4,2,4,1,3,2,2,1,0.84,1.12,0.3056,177.38
3,4,4,3,3,2,1,1,0.81,2.64,0.2638,177.38
1,4,4,3,3,2,1,1,0.81,4.09,0.2606,177.38
3,2,4,3,3,2,1,1,0.81,1.69,0.2351,177.38
3,4,2,3,3,2,1,1,0.9,2.58,0.3191,177.38
3,4,4,1,3,2,1,1,0.77,2.6,0.2532,177.38
3,4,4,3,2,2,1,1,0.81,2.69,0.2691,177.38
3,4,4,3,3,2,2,1,0.88,2.42,0.2827,177.38
3,4,4,3,3,2,1,1,0.81,2.69,0.2777,177.38
3,4,4,3,3,2,1,1,0.81,2.69,0.2543,177.38
3,4,4,3,3,2,1,1,0.81,2.69,0.2543,177.38
3,4,4,3,3,2,1,1,0.81,2.69,0.2564,177.38
3,3,4,3,2,2,3,1,0.94,1.29,0.2387,177.38
4,4,4,4,1,2,1,1,0.81,1.94,0.3989,177.38
3,4,4,4,1,2,1,1,0.81,2.29,0.3819,177.38
4,3,4,4,1,2,1,1,0.81,1.35,0.3723,177.38
4,4,4,4,1,2,1,1,0.81,2.16,0.3883,177.38
4,4,4,3,1,2,1,1,0.81,2.22,0.3777,177.38
4,4,4,4,2,2,1,1,0.81,2.44,0.3266,177.38
4,4,4,4,1,2,1,1,0.81,2.16,0.3723,177.38
4,4,4,4,1,2,3,1,0.94,1.72,0.2766,177.38
4,4,4,4,1,2,1,1,0.81,2.16,0.317,177.38
4,4,4,4,1,2,1,1,0.81,2.16,0.3606,177.38
4,4,4,4,1,2,1,1,0.81,2.16,0.3968,177.38
4,4,4,4,1,2,1,1,0.81,2.16,0.3883,177.38
3,4,2,2,1,2,3,1,0.98,1.73,0.3225,177.38
3,2,4,2,1,2,2,1,0.84,1.14,0.3323,177.38
3,2,4,2,1,2,2,1,0.84,1.67,0.3194,177.38
3,4,4,2,1,2,2,1,0.84,2.56,0.3204,177.38
3,2,2,2,1,2,2,1,0.92,1.56,0.377,177.38
3,2,4,2,1,2,2,1,0.84,1.67,0.3155,177.38
3,2,4,2,1,2,2,1,0.84,1.67,0.3165,177.38
3,2,4,2,1,2,2,1,0.84,1.67,0.3403,177.38
3,2,4,2,1,2,3,1,0.91,1.5,0.2342,177.38
3,2,4,2,1,2,2,1,0.84,1.67,0.3482,177.38
3,2,4,2,1,2,2,1,0.84,1.67,0.3125,177.38
3,2,4,2,1,2,2,1,0.84,1.67,0.3294,177.38
3,2,4,2,1,2,2,1,0.84,1.67,0.3323,177.38
2,3,2,4,4,2,4,1,1.03,1.66,0.2955,177.38
2,3,2,4,4,2,4,1,1.03,1.83,0.3162,177.38
1,3,2,4,4,2,4,1,1.03,2.13,0.2964,177.38
2,3,2,4,4,2,4,1,1.03,1.66,0.3117,177.38
2,3,4,4,4,2,4,1,0.94,1.76,0.2586,177.38
2,3,2,1,4,2,4,1,0.98,1.64,0.309,177.38
2,3,2,4,3,2,4,1,1.03,1.66,0.3568,177.38
2,3,2,4,4,2,4,1,1.03,1.66,0.3135,177.38
2,3,2,4,4,2,4,1,1.03,1.66,0.2973,177.38
2,3,2,4,4,2,4,1,1.03,1.66,0.3036,177.38
2,3,2,4,4,2,4,1,1.03,1.66,0.2901,177.38
2,2,4,2,1,2,4,1,0.91,1.6,0.3865,177.38
2,2,4,2,1,2,4,1,0.91,1.54,0.3829,177.38
4,2,4,2,1,2,4,1,0.91,1.03,0.3973,177.38
2,1,4,2,1,2,4,1,0.91,1.81,0.3946,177.38
2,2,2,2,1,2,4,1,0.98,1.5,0.4595,177.38
2,2,4,3,1,2,4,1,0.94,1.66,0.3901,177.38
2,2,4,2,1,2,4,1,0.91,1.6,0.3919,177.38
2,2,4,2,1,2,3,1,0.91,1.6,0.2865,177.38
2,2,4,2,1,2,4,1,0.91,1.6,0.3793,177.38
2,2,4,2,1,2,4,1,0.91,1.6,0.345,177.38
2,2,4,2,1,2,4,1,0.91,1.6,0.3955,177.38
2,2,4,2,1,2,4,1,0.91,1.6,0.3874,177.38
4,1,2,3,1,2,3,1,1.03,1.11,0.3027,177.38
2,1,2,3,2,2,4,1,1.03,2.03,0.3162,177.38
2,1,2,3,2,2,4,1,1.03,2.03,0.3351,177.38
3,1,2,3,2,2,4,1,1.03,1.5,0.2991,177.38
2,3,2,3,2,2,4,1,1.03,1.97,0.3243,177.38
2,1,2,3,2,2,4,1,1.03,2.03,0.3144,177.38
2,1,2,1,2,2,4,1,0.98,1.95,0.3243,177.38
2,1,2,3,1,2,4,1,1.03,1.79,0.3541,177.38
2,1,2,3,2,2,4,1,1.03,2.03,0.3396,177.38
2,1,2,3,2,2,4,1,1.03,2.03,0.3252,177.38
2,1,2,3,2,2,4,1,1.03,2.03,0.3117,177.38
2,1,2,3,2,2,4,1,1.03,2.42,0.3153,177.38
2,1,2,3,2,2,4,1,1.03,2.03,0.3216,177.38
3,3,2,1,1,2,4,1,0.98,1.5,0.3667,177.38
2,4,4,1,3,2,4,1,0.91,2.49,0.2766,177.38
2,4,4,1,3,2,4,1,0.91,2.71,0.2775,177.38
2,4,4,1,3,2,4,1,0.91,2.49,0.2676,177.38
2,1,4,1,3,2,4,1,0.91,1.82,0.264,177.38
2,4,4,1,3,2,4,1,0.91,2.49,0.2793,177.38
2,4,4,3,3,2,4,1,0.94,2.57,0.2748,177.38
2,4,4,1,3,2,4,1,0.91,2.49,0.2892,177.38
2,4,4,1,3,2,3,1,0.91,2.49,0.1892,177.38
2,4,4,1,3,2,4,1,0.91,2.49,0.3225,177.38
2,4,4,1,3,2,4,1,0.91,2.64,0.282,177.38
2,4,4,1,3,2,4,1,0.91,2.49,0.2739,177.38
3,1,4,1,1,2,1,1,0.77,1.48,0.3968,177.38
3,4,3,3,1,2,2,1,0.92,2.1,0.4067,177.38
3,4,2,3,4,2,1,1,0.9,3.11,0.3117,177.38
2,2,1,1,3,2,1,1,0.86,2.64,0.4245,177.38
3,2,1,1,3,2,1,1,0.86,1.45,0.4021,177.38
2,4,1,1,3,2,1,1,0.86,3.21,0.4138,177.38
2,2,2,1,3,2,1,1,0.85,2.14,0.3457,177.38
2,2,1,3,3,2,1,1,0.92,2.2,0.4064,177.38
2,2,1,1,4,2,1,1,0.86,2.11,0.3787,177.38
2,2,1,1,3,2,1,1,0.86,2.11,0.4,177.38
2,2,1,1,3,2,1,1,0.86,2.11,0.4074,177.38
2,2,1,1,3,2,1,1,0.86,2.11,0.4213,177.38
2,2,1,1,3,2,1,1,0.86,2.11,0.3894,177.38
2,2,1,1,3,2,1,1,0.86,2.11,0.4213,177.38
2,2,1,1,3,2,1,1,0.86,2.11,0.4149,177.38
3,3,4,2,3,2,1,1,0.77,1.78,0.2755,177.38
1,4,1,3,3,2,2,1,0.99,3.31,0.3651,177.38
3,4,1,3,3,2,2,1,0.99,1.97,0.374,177.38
1,3,1,3,3,2,2,1,0.99,2.33,0.3482,177.38
1,4,4,3,3,2,2,1,0.88,3.33,0.244,177.38
1,4,1,2,3,2,2,1,0.93,3.14,0.373,177.38
1,4,1,3,3,2,2,1,0.99,3.2,0.3552,177.38
1,4,1,3,3,2,1,1,0.92,3.58,0.3596,177.38
1,4,1,3,3,2,2,1,0.99,3.2,0.38,177.38
1,4,1,3,3,2,2,1,0.99,3.2,0.4117,177.38
1,4,1,3,3,2,2,1,0.99,3.28,0.4087,177.38
1,4,1,3,3,2,2,1,0.99,3.2,0.369,177.38
1,4,1,3,3,2,2,1,0.99,3.2,0.3968,177.38
3,2,2,4,2,2,1,1,0.9,1.21,0.3149,177.38
4,2,3,1,1,2,1,1,0.81,0.81,0.4702,177.38
1,2,2,4,3,2,4,1,1.03,2.62,0.3018,177.38
2,4,1,4,1,2,2,1,0.99,2.65,0.4653,177.38
1,4,1,4,1,2,2,1,0.99,3.21,0.4573,177.38
2,2,1,4,1,2,2,1,0.99,1.68,0.4623,177.38
2,4,2,4,1,2,2,1,0.97,2.68,0.4058,177.38
2,4,1,4,1,2,2,1,0.99,2.65,0.4544,177.38
2,4,1,4,3,2,2,1,0.99,2.91,0.4008,177.38
2,4,1,4,1,2,4,1,1.04,2.36,0.4757,177.38
2,4,1,4,1,2,2,1,0.99,2.65,0.4583,177.38
2,4,1,4,1,2,2,1,0.99,2.65,0.4504,177.38
2,4,1,4,1,2,2,1,0.99,3.09,0.4663,177.38
2,4,1,4,1,2,2,1,0.99,2.65,0.4702,177.38
2,4,1,4,1,2,2,1,0.99,2.65,0.4663,177.38
1,3,4,2,2,2,4,1,0.91,2.4,0.2721,177.38
3,2,3,2,3,2,1,1,0.81,1.59,0.3277,177.38
2,4,3,3,3,2,1,1,0.85,3.39,0.4,177.38
4,3,4,3,4,2,2,1,0.88,1.6,0.254,177.38
2,4,4,3,1,2,1,2,0.82,3.24,0.5267,198.32
2,4,4,3,1,2,1,2,0.82,2.96,0.5096,198.32
1,4,4,3,1,2,1,2,0.82,3.87,0.515,198.32
2,4,4,3,1,2,1,2,0.82,3.24,0.5363,198.32
2,4,1,3,1,2,1,2,0.95,3.08,0.6464,198.32
2,4,4,2,1,2,1,2,0.77,3.17,0.5182,198.32
2,4,4,3,1,2,1,2,0.82,3.24,0.5224,198.32
2,4,4,3,1,2,4,2,0.97,2.53,0.4813,198.32
2,4,4,3,1,2,1,2,0.82,3.24,0.4647,198.32
2,4,4,3,1,2,1,2,0.82,3.74,0.5107,198.32
2,4,4,3,1,2,1,2,0.82,3.24,0.5203,198.32
2,1,2,1,4,2,1,2,0.86,2.2,0.3953,198.32
2,1,2,1,4,2,1,2,0.86,2.2,0.3964,198.32
4,1,2,1,4,2,1,2,0.86,1.43,0.4199,198.32
2,2,2,1,4,2,1,2,0.86,1.93,0.4167,198.32
2,1,3,1,4,2,1,2,0.82,2.26,0.4252,198.32
2,1,2,4,4,2,1,2,0.93,2.23,0.4177,198.32
2,1,2,1,3,2,1,2,0.86,2.2,0.4679,198.32
2,1,2,1,4,2,3,2,1,1.74,0.2842,198.32
2,1,2,1,4,2,1,2,0.86,2.2,0.3868,198.32
2,1,2,1,4,2,1,2,0.86,2.39,0.3921,198.32
2,1,2,1,4,2,1,2,0.86,2.2,0.3932,198.32
1,1,2,3,2,2,2,2,1,2.56,0.5415,198.32
3,1,2,3,2,2,2,2,1,1.69,0.5296,198.32
1,4,2,3,2,2,2,2,1,3.56,0.5524,198.32
1,1,3,3,2,2,2,2,0.94,2.86,0.5613,198.32
1,1,2,2,2,2,2,2,0.94,2.73,0.5435,198.32
1,1,2,3,3,2,2,2,1,2.8,0.5109,198.32
1,1,2,3,2,2,2,2,1,2.8,0.5375,198.32
1,1,2,3,2,2,2,2,1,2.8,0.5366,198.32
1,1,2,3,2,2,2,2,1,2.8,0.5375,198.32
1,1,2,3,2,2,2,2,1,2.8,0.5326,198.32
1,1,2,3,2,2,2,2,1,2.8,0.5415,198.32
1,1,1,2,1,2,2,2,0.96,2.87,0.6038,198.32
1,1,1,2,1,2,2,2,0.96,2.87,0.5939,198.32
1,1,1,2,1,2,2,2,0.96,2.87,0.584,198.32
1,4,1,2,1,2,2,2,0.96,3.62,0.5978,198.32
1,1,3,2,1,2,2,2,0.9,2.96,0.5405,198.32
1,1,1,1,1,2,2,2,0.96,2.84,0.58,198.32
1,1,1,2,2,2,2,2,0.96,3.16,0.5346,198.32
1,1,1,2,1,2,2,2,0.96,2.87,0.5791,198.32
1,1,1,2,1,2,1,2,0.88,3.26,0.5844,198.32
1,1,1,2,1,2,2,2,0.96,2.87,0.6542,198.32
1,1,1,2,1,2,2,2,0.96,2.87,0.6107,198.32
1,1,1,2,1,2,2,2,0.96,2.87,0.585,198.32
1,4,3,1,2,2,1,2,0.82,4.51,0.5278,198.32
1,4,3,4,4,2,2,2,0.94,3.5,0.3636,198.32
1,4,3,4,4,2,2,2,0.94,4.01,0.3903,198.32
4,4,3,4,4,2,2,2,0.94,2.18,0.4051,198.32
1,2,3,4,4,2,2,2,0.94,2.49,0.3567,198.32
1,4,1,4,4,2,2,2,1.02,3.41,0.417,198.32
1,4,3,3,4,2,2,2,0.94,3.57,0.3745,198.32
1,4,3,4,4,2,2,2,0.94,3.5,0.3765,198.32
1,4,3,4,4,2,2,2,0.94,3.5,0.3755,198.32
1,4,3,4,4,2,2,2,0.94,3.5,0.3923,198.32
1,4,3,4,4,2,2,2,0.94,3.5,0.3804,198.32
1,4,3,4,4,2,2,2,0.94,3.5,0.3735,198.32
1,4,3,4,4,2,2,2,0.94,3.5,0.3883,198.32
4,2,1,3,4,2,2,2,1.02,1.85,0.4318,198.32
1,3,1,1,3,2,2,2,0.96,2.35,0.584,198.32
1,3,1,1,3,2,2,2,0.96,2.53,0.5662,198.32
3,3,1,1,3,2,2,2,0.96,1.24,0.5741,198.32
1,4,1,1,3,2,2,2,0.96,3.2,0.584,198.32
1,3,1,1,3,2,2,2,0.96,2.35,0.5929,198.32
1,3,1,1,3,2,2,2,0.96,2.35,0.5702,198.32
1,3,1,1,4,2,2,2,0.96,2.35,0.5138,198.32
1,3,1,1,3,2,2,2,0.96,2.35,0.586,198.32
1,3,1,1,3,2,1,2,0.88,2.65,0.5673,198.32
1,3,1,1,3,2,2,2,0.96,2.35,0.5405,198.32
1,3,1,1,3,2,2,2,0.96,2.27,0.5682,198.32
1,3,1,1,3,2,2,2,0.96,2.35,0.5662,198.32
3,4,1,1,4,2,1,2,0.88,2.26,0.4882,198.32
1,2,3,3,2,2,2,2,0.94,2.63,0.5158,198.32
1,2,3,3,2,2,2,2,0.94,2.56,0.5168,198.32
2,2,3,3,2,2,2,2,0.94,2.11,0.497,198.32
1,2,3,3,2,2,2,2,0.94,2.63,0.5158,198.32
1,2,3,3,2,2,2,2,0.94,2.63,0.502,198.32
1,2,3,3,2,2,2,2,0.94,2.63,0.501,198.32
1,2,3,3,2,2,2,2,0.94,2.63,0.5158,198.32
1,2,3,3,2,2,2,2,0.94,2.63,0.5069,198.32
1,2,3,3,2,2,2,2,0.94,2.63,0.503,198.32
1,2,3,3,2,2,2,2,0.94,2.63,0.4733,198.32
1,2,3,3,2,2,2,2,0.94,2.42,0.4931,198.32
1,2,3,3,2,2,2,2,0.94,2.63,0.5059,198.32
2,2,3,3,2,2,2,2,0.94,1.88,0.4733,198.32
1,4,2,3,1,2,1,2,0.93,3.71,0.4776,198.32
1,4,2,3,1,2,1,2,0.93,3.44,0.4615,198.32
1,4,2,3,1,2,1,2,0.93,3.44,0.4893,198.32
1,4,2,3,1,2,1,2,0.93,3.44,0.4733,198.32
1,4,2,2,1,2,1,2,0.86,3.37,0.4968,198.32
1,4,2,3,4,2,1,2,0.93,3.76,0.3579,198.32
1,4,2,3,1,2,2,2,1,3.03,0.5,198.32
1,4,2,3,1,2,1,2,0.93,3.44,0.6026,198.32
1,4,2,3,1,2,1,2,0.93,3.36,0.4562,198.32
1,4,2,3,1,2,1,2,0.93,3.44,0.4829,198.32
1,4,2,3,1,2,1,2,0.93,3.44,0.4733,198.32
2,2,2,1,1,2,2,2,0.94,2.11,0.5731,198.32
1,2,2,1,1,2,2,2,0.94,2.17,0.5662,198.32
2,3,2,1,1,2,2,2,0.94,1.81,0.5267,198.32
2,2,4,1,1,2,2,2,0.86,1.78,0.4941,198.32
2,2,2,3,1,2,2,2,1,1.76,0.585,198.32
2,2,2,1,3,2,2,2,0.94,1.95,0.4536,198.32
2,2,2,1,1,2,2,2,0.94,1.66,0.5573,198.32
2,2,2,1,1,2,2,2,0.94,1.66,0.5188,198.32
2,2,2,1,1,2,2,2,0.94,1.66,0.5771,198.32
2,2,2,1,1,2,2,2,0.94,1.66,0.5711,198.32
2,2,2,1,1,2,2,2,0.94,1.66,0.5652,198.32
3,2,2,1,3,2,3,2,1,1.24,0.4094,198.32
1,2,2,2,3,2,2,2,0.94,2.5,0.4387,198.32
3,2,2,2,3,2,2,2,0.94,1.34,0.4121,198.32
1,2,2,2,3,2,2,2,0.94,2.43,0.4209,198.32
1,2,2,2,3,2,2,2,0.94,2.43,0.4032,198.32
1,2,2,1,3,2,2,2,0.94,2.4,0.4229,198.32
1,2,2,2,3,2,2,2,0.94,2.43,0.4348,198.32
1,2,2,2,3,2,2,2,0.94,2.43,0.4239,198.32
1,2,2,2,3,2,3,2,1,2.16,0.405,198.32
1,2,2,2,3,2,2,2,0.94,2.43,0.4338,198.32
1,2,2,2,3,2,2,2,0.94,2.43,0.413,198.32
1,2,2,2,3,2,2,2,0.94,2.43,0.4279,198.32
1,2,2,2,3,2,2,2,0.94,2.43,0.413,198.32
3,1,4,4,4,2,3,2,0.97,1.96,0.2451,198.32
2,4,2,4,3,2,1,2,0.93,3.85,0.4519,198.32
3,4,2,4,3,2,1,2,0.93,3.1,0.438,198.32
2,1,2,4,3,2,1,2,0.93,3.01,0.4583,198.32
2,4,4,4,3,2,1,2,0.82,3.98,0.3953,198.32
2,4,2,4,3,2,1,2,0.93,3.85,0.4466,198.32
2,4,2,4,4,2,1,2,0.93,3.85,0.3868,198.32
2,4,2,4,3,2,1,2,0.93,3.85,0.4509,198.32
2,4,2,4,3,2,3,2,1.06,3.01,0.4485,198.32
2,4,2,4,3,2,1,2,0.93,3.85,0.4808,198.32
2,4,2,4,3,2,1,2,0.93,3.85,0.4551,198.32
2,4,2,4,3,2,1,2,0.93,3.85,0.4626,198.32
2,4,2,4,3,2,1,2,0.93,3.85,0.4306,198.32
2,3,2,4,4,2,4,2,1.06,1.68,0.373,198.32
1,3,4,1,3,2,4,2,0.93,2.39,0.3615,198.32
3,2,3,3,3,2,3,2,1.01,1.18,0.4885,198.32
4,4,1,2,2,2,1,2,0.88,2.18,0.4733,198.32
3,3,1,1,2,2,3,2,1.02,1.35,0.5329,198.32
1,2,3,4,4,2,2,2,0.94,2.35,0.4536,198.32
3,4,3,4,1,2,3,2,1.01,1.81,0.5329,198.32
2,4,3,2,4,2,1,2,0.82,3.12,0.4028,198.32
2,4,4,1,3,2,4,2,0.93,2.5,0.3579,198.32
2,1,4,3,3,2,3,2,0.97,2.55,0.413,198.32
3,1,1,2,4,2,3,2,1.02,1.2,0.3002,198.32
3,2,1,4,2,2,2,2,1.02,1.12,0.5929,198.32
4,2,2,2,4,2,4,2,1,1.16,0.3845,198.32
4,2,2,2,4,2,4,2,1,0.99,0.3854,198.32
1,2,2,2,4,2,4,2,1,2.16,0.3934,198.32
4,3,2,2,4,2,4,2,1,1.28,0.3854,198.32
4,2,3,2,4,2,4,2,0.97,1.22,0.405,198.32
4,2,2,2,4,2,4,2,1,1.16,0.4112,198.32
4,2,2,2,3,2,4,2,1,1.16,0.4902,198.32
4,2,2,2,4,2,2,2,0.94,1.29,0.4486,198.32
4,2,2,2,4,2,4,2,1,1.16,0.357,198.32
4,2,2,2,4,2,4,2,1,1.16,0.3712,198.32
4,2,2,2,4,2,4,2,1,1.16,0.3952,198.32
4,3,4,4,1,2,4,2,0.97,1.57,0.4476,198.32
4,3,4,4,1,2,4,2,0.97,0.95,0.4485,198.32
4,3,4,4,1,2,4,2,0.97,1.57,0.4174,198.32
4,1,4,4,1,2,4,2,0.97,1.62,0.4298,198.32
4,3,1,4,1,2,4,2,1.08,1.42,0.5702,198.32
4,3,4,4,1,2,4,2,0.97,1.57,0.4165,198.32
4,3,4,4,1,2,4,2,0.97,1.57,0.4396,198.32
4,3,4,4,1,2,1,2,0.82,1.99,0.4594,198.32
4,3,4,4,1,2,4,2,0.97,1.57,0.421,198.32
4,3,4,4,1,2,4,2,0.97,1.57,0.4281,198.32
4,3,4,4,1,2,4,2,0.97,1.57,0.4538,198.32
4,4,2,1,2,2,4,2,1,1.9,0.452,198.32
4,4,2,1,2,2,4,2,1,1.9,0.4378,198.32
3,4,2,1,2,2,4,2,1,2,0.4636,198.32
4,3,2,1,2,2,4,2,1,1.3,0.4565,198.32
4,4,1,1,2,2,4,2,1.02,1.87,0.5231,198.32
4,4,2,2,2,2,4,2,1,1.93,0.4529,198.32
4,4,2,1,1,2,4,2,1,1.63,0.4742,198.32
4,4,2,1,2,2,2,2,0.94,2.14,0.4694,198.32
4,4,2,1,2,2,4,2,1,1.9,0.5124,198.32
4,4,2,1,2,2,4,2,1,1.9,0.4538,198.32
4,4,2,1,2,2,4,2,1,1.9,0.4618,198.32
4,1,4,3,3,2,4,2,0.97,1.35,0.3552,198.32
4,1,4,3,3,2,4,2,0.97,1.56,0.3357,198.32
2,1,4,3,3,2,4,2,0.97,1.93,0.3419,198.32
4,1,4,3,3,2,4,2,0.97,1.35,0.3472,198.32
4,1,3,3,3,2,4,2,1.01,1.29,0.4227,198.32
4,1,4,4,3,2,4,2,0.97,1.28,0.3526,198.32
4,1,4,3,3,2,4,2,0.97,1.35,0.3375,198.32
4,1,4,3,3,2,1,2,0.82,1.65,0.3184,198.32
4,1,4,3,3,2,4,2,0.97,1.35,0.3446,198.32
4,1,4,3,3,2,4,2,0.97,1.35,0.3393,198.32
4,1,4,3,3,2,4,2,0.97,1.35,0.3508,198.32
3,4,3,3,1,2,2,2,0.94,2.07,0.5445,198.32
3,4,3,3,1,2,2,2,0.94,2.12,0.5425,198.32
3,1,3,3,1,2,2,2,0.94,1.45,0.5464,198.32
3,4,4,3,1,2,2,2,0.9,2.18,0.4644,198.32
3,4,3,1,1,2,2,2,0.9,2.02,0.5198,198.32
3,4,3,3,1,2,2,2,0.94,2.12,0.5583,198.32
3,4,3,3,1,2,1,2,0.86,2.4,0.5139,198.32
3,4,3,3,1,2,2,2,0.94,2.12,0.6087,198.32
3,4,3,3,1,2,2,2,0.94,2.12,0.5385,198.32
3,4,3,3,1,2,2,2,0.94,2.12,0.5474,198.32
3,4,3,3,1,2,2,2,0.94,2.12,0.5445,198.32
4,2,3,1,1,2,1,2,0.82,0.85,0.6197,198.32
3,2,3,1,1,2,1,2,0.82,0.91,0.6026,198.32
4,2,3,1,1,2,1,2,0.82,0.85,0.6068,198.32
4,2,2,1,1,2,1,2,0.86,0.78,0.6261,198.32
4,2,3,4,1,2,1,2,0.86,0.88,0.6325,198.32
4,2,3,1,2,2,1,2,0.82,1.17,0.5331,198.32
4,2,3,1,1,2,1,2,0.82,0.85,0.6357,198.32
4,2,3,1,1,2,1,2,0.82,0.85,0.4979,198.32
4,2,3,1,1,2,1,2,0.82,0.93,0.609,198.32
4,2,3,1,1,2,1,2,0.82,0.85,0.6058,198.32
4,2,3,1,1,2,1,2,0.82,0.85,0.5951,198.32
2,1,1,1,2,2,1,2,0.88,2.14,0.5096,198.32
1,1,2,1,2,2,1,2,0.86,3.06,0.4455,198.32
3,2,3,2,3,2,1,2,0.82,1.37,0.4284,198.32
1,2,3,2,3,2,1,2,0.82,2.91,0.437,198.32
3,3,3,2,3,2,1,2,0.82,1.83,0.4412,198.32
3,2,4,2,3,2,1,2,0.77,1.73,0.3494,198.32
3,2,3,2,3,2,1,2,0.82,1.67,0.4092,198.32
3,2,3,2,2,2,1,2,0.82,1.67,0.4626,198.32
3,2,3,2,3,2,4,2,0.97,1.34,0.4387,198.32
3,2,3,2,3,2,1,2,0.82,1.67,0.4006,198.32
3,2,3,2,3,2,1,2,0.82,2.16,0.4348,198.32
3,2,3,2,3,2,1,2,0.82,1.67,0.4284,198.32
3,2,3,2,3,2,1,2,0.82,1.67,0.4348,198.32
2,1,2,1,4,2,1,3,0.87,2.27,0.3638,217.24
4,2,3,4,3,2,3,3,1.03,1.26,0.4443,217.24
3,3,4,1,4,2,2,3,0.87,1.7,0.2008,217.24
3,3,4,1,4,2,2,3,0.87,2.16,0.1936,217.24
3,3,4,1,4,2,2,3,0.87,1.7,0.207,217.24
3,1,4,1,4,2,2,3,0.87,1.77,0.1916,217.24
3,3,1,1,4,2,2,3,0.98,1.54,0.2787,217.24
3,3,4,1,4,2,2,3,0.87,1.7,0.1957,217.24
3,3,4,1,3,2,2,3,0.87,1.7,0.2408,217.24
3,3,4,1,4,2,2,3,0.87,1.7,0.2049,217.24
3,3,4,1,4,2,2,3,0.87,1.7,0.21,217.24
3,3,4,1,4,2,2,3,0.87,1.7,0.1957,217.24
3,3,4,1,4,2,2,3,0.87,1.7,0.1732,217.24
3,3,4,1,4,2,2,3,0.87,1.5,0.1967,217.24
3,3,4,1,4,2,2,3,0.87,1.7,0.1977,217.24
3,1,1,1,3,2,2,3,0.98,1.4,0.3064,217.24
3,1,1,1,3,2,2,3,0.98,1.63,0.3053,217.24
3,3,1,1,3,2,2,3,0.98,1.56,0.3023,217.24
3,1,4,1,3,2,2,3,0.87,1.8,0.2141,217.24
3,1,1,1,3,2,2,3,0.98,1.63,0.2838,217.24
3,1,1,1,4,2,2,3,0.98,1.63,0.251,217.24
3,1,1,1,3,2,2,3,0.98,1.63,0.291,217.24
3,1,1,1,3,2,2,3,0.98,1.63,0.3023,217.24
3,1,1,1,3,2,2,3,0.98,1.63,0.2838,217.24
3,1,1,1,3,2,2,3,0.98,1.63,0.334,217.24
3,1,1,1,3,2,2,3,0.98,2.06,0.2889,217.24
3,1,1,1,3,2,2,3,0.98,1.63,0.2807,217.24
3,1,1,1,3,2,2,3,0.98,1.63,0.3135,217.24
3,2,2,3,1,2,2,3,1.02,0.96,0.4928,217.24
3,2,2,3,1,2,2,3,1.02,1.67,0.5031,217.24
2,2,2,3,1,2,2,3,1.02,1.53,0.4877,217.24
3,3,2,3,1,2,2,3,1.02,1.1,0.5031,217.24
3,2,3,3,1,2,2,3,0.96,1.03,0.4918,217.24
3,2,2,3,1,2,2,3,1.02,0.96,0.4723,217.24
3,2,2,3,1,2,2,3,1.02,0.96,0.4908,217.24
3,2,2,3,1,2,2,3,1.02,0.96,0.5031,217.24
3,2,2,3,1,2,1,3,0.95,1.09,0.4732,217.24
3,2,2,3,1,2,2,3,1.02,0.96,0.4682,217.24
3,2,2,3,1,2,2,3,1.02,0.89,0.4795,217.24
3,2,2,3,1,2,2,3,1.02,0.96,0.4662,217.24
2,3,3,3,1,2,1,3,0.88,2.31,0.4654,217.24
3,1,4,2,2,2,2,3,0.87,1.75,0.2182,217.24
3,1,4,2,2,2,2,3,0.87,1.75,0.2316,217.24
1,1,4,2,2,2,2,3,0.87,2.86,0.2264,217.24
3,1,4,2,2,2,2,3,0.87,1.75,0.2254,217.24
3,1,3,2,2,2,2,3,0.92,1.68,0.2807,217.24
3,1,4,1,2,2,2,3,0.87,1.71,0.2295,217.24
3,1,4,2,1,2,2,3,0.87,1.42,0.4068,217.24
3,1,4,2,2,2,2,3,0.87,1.75,0.2213,217.24
3,1,4,2,2,2,2,3,0.87,1.75,0.2223,217.24
3,1,4,2,2,2,2,3,0.87,1.75,0.2316,217.24
3,1,4,2,2,2,2,3,0.87,1.75,0.2418,217.24
3,1,4,2,2,2,2,3,0.87,1.75,0.2264,217.24
1,1,3,1,1,2,2,3,0.92,2.43,0.4457,217.24
3,4,2,4,3,2,2,3,1.02,2.79,0.2418,217.24
3,4,2,4,3,2,2,3,1.02,2.28,0.2346,217.24
4,4,2,4,3,2,2,3,1.02,2.67,0.2336,217.24
3,3,2,4,3,2,2,3,1.02,2.06,0.2285,217.24
3,4,1,4,3,2,2,3,1.05,2.75,0.2623,217.24
